Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
12020,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2013.0,31.2575,31.7445,31.297,31.1355,30.533,28.814,27.605,27.0965,26.745,27.012,27.057,27.5145,29.314,31.4805,32.956,33.7665,34.865,36.2675,38.2815,39.918,43.33,44.5275,43.9515,42.773,41.49,41.8815,42.1625,41.016,39.5945,38.7195,37.506,36.2735,36.185,36.3825,36.9235,37.255,37.5525,37.9335,38.4905,39.357,40.703,42.6835,43.651,43.4435,43.362,43.0565,43.02,43.306,43.6715,44.712,45.755,47.689,48.7285,48.75,47.241,45.269,42.5885,39.4095,37.883,35.8385,35.119,35.2865,34.8405,34.4165,33.3025,30.94,29.069,29.2805,28.482,28.4635,30.1825,30.6195,29.531,28.233,27.954,27.396,26.5875,25.2975,23.1795,21.6425,20.5765,18.8635,17.381,15.785,14.234,12.513,10.4,8.741,7.2935,5.92,4.716,3.61,2.713,1.9795,1.406,0.9945,0.7275,0.551,0.408,0.292,0.535
12021,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2014.0,30.937,31.399,31.3905,30.8535,30.6625,30.035,28.4745,27.223,26.66,26.5975,26.816,26.872,27.2415,28.896,31.2245,32.679,33.4605,34.5005,36.445,37.021,38.8595,41.9105,43.3355,42.9635,41.7725,40.59,41.048,41.363,40.1455,38.573,38.233,37.167,35.9,35.728,35.865,36.3695,36.63,36.9885,37.5185,38.2095,39.067,40.286,42.3065,43.4145,43.1745,42.677,42.6085,42.879,42.677,43.399,44.1755,45.268,47.3165,48.667,47.6645,46.6955,45.2785,41.4025,38.8815,37.4235,35.478,34.5915,34.519,33.934,33.7185,32.7375,30.338,28.6,28.653,27.918,27.4725,29.1235,29.615,28.555,27.457,26.8985,26.307,25.461,24.0645,21.9005,20.2555,19.1285,17.5115,15.91,14.3445,12.813,11.1625,9.21,7.6865,6.3385,5.0635,3.9705,2.982,2.1985,1.5735,1.092,0.753,0.539,0.3975,0.2875,0.5475
12022,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2015.0,31.309,31.0525,31.066,30.951,30.388,30.182,29.696,28.087,26.7945,26.515,26.3935,26.6045,26.6155,26.884,28.669,30.9555,32.371,33.1145,34.6355,35.336,36.0975,37.602,40.8185,42.4045,42.049,40.943,39.836,40.2835,40.5675,39.174,38.117,37.96,36.841,35.4985,35.2455,35.3645,35.7815,36.087,36.6005,37.2565,37.957,38.714,39.971,42.112,43.1945,42.544,42.2775,42.479,42.289,42.401,42.9175,43.729,44.9205,47.262,47.702,47.158,46.6895,44.1085,40.8515,38.419,37.0225,34.9535,33.8685,33.6855,33.263,33.154,32.122,29.8395,27.9825,28.0535,26.967,26.4515,28.1485,28.6125,27.7375,26.4005,25.8405,25.204,24.2225,22.754,20.5135,18.844,17.778,16.0535,14.462,12.917,11.445,9.8935,8.1025,6.679,5.424,4.2675,3.279,2.416,1.746,1.2195,0.825,0.5565,0.3875,0.2785,0.55
12023,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2016.0,31.1965,31.415,30.772,30.648,30.472,29.9125,29.855,29.329,27.674,26.638,26.2915,26.1565,26.3565,26.3,26.6895,28.4205,30.658,32.0425,33.222,33.634,34.532,35.01,36.656,39.9565,41.5505,41.283,40.286,39.114,39.5475,39.6355,38.7355,37.8675,37.686,36.481,35.0475,34.8,34.803,35.251,35.7205,36.3515,37.038,37.657,38.445,39.804,41.9355,42.627,42.181,42.151,41.926,42.015,41.939,42.507,43.4075,44.841,46.387,47.248,47.123,45.535,43.534,40.3365,38.0025,36.487,34.228,33.107,33.038,32.6825,32.5405,31.589,29.18,27.378,27.109,25.938,25.5205,27.158,27.7725,26.6265,25.345,24.75,23.95,22.9085,21.322,19.093,17.514,16.309,14.599,13.013,11.531,10.1455,8.703,7.0325,5.7095,4.569,3.525,2.6535,1.9155,1.353,0.921,0.608,0.399,0.2705,0.542
12024,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2017.0,29.9715,31.3065,31.194,30.406,30.159,29.974,29.571,29.5165,28.96,27.516,26.3765,26.0205,25.917,26.0765,26.127,26.465,28.1405,30.3495,32.126,32.3135,32.9075,33.5765,34.2015,35.886,39.173,40.8335,40.7205,39.6195,38.4445,38.648,39.2215,38.5095,37.6225,37.361,36.0685,34.658,34.2655,34.2875,34.8975,35.479,36.163,36.784,37.4295,38.2915,39.6585,41.4345,42.307,42.06,41.6295,41.6685,41.584,41.5415,42.2105,43.3235,44.049,45.992,47.2145,46.027,44.971,42.988,39.87,37.488,35.762,33.52,32.504,32.4755,32.098,32.0245,30.911,28.5535,26.4795,26.064,25.0305,24.592,26.3745,26.6605,25.56,24.2835,23.518,22.681,21.505,19.888,17.7755,16.1,14.871,13.1795,11.639,10.2435,8.953,7.574,6.0295,4.8225,3.7885,2.8675,2.112,1.491,1.0285,0.683,0.439,0.2815,0.534
12025,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2018.0,28.857,30.0545,31.139,30.89,29.9385,29.6505,29.602,29.239,29.2105,28.8345,27.2235,26.062,25.785,25.6705,25.9275,25.9165,26.2085,27.8715,30.418,31.301,31.653,32.038,32.872,33.528,35.1865,38.509,40.3435,40.097,39.022,37.5925,38.25,39.0415,38.295,37.3175,36.9835,35.7385,34.156,33.7705,33.939,34.658,35.312,35.9405,36.5875,37.2925,38.1635,39.222,41.173,42.2015,41.5695,41.3695,41.2785,41.2105,41.2435,42.1335,42.6325,43.6945,45.9565,46.225,45.488,44.4225,42.4675,39.3385,36.7795,35.0935,32.9365,31.966,31.9275,31.5925,31.358,30.2685,27.668,25.4485,25.15,24.113,23.881,25.3155,25.6105,24.483,23.068,22.285,21.322,20.092,18.545,16.3745,14.707,13.465,11.8225,10.3535,9.054,7.814,6.5125,5.1085,4.0085,3.0925,2.2935,1.651,1.139,0.766,0.4965,0.3125,0.54
12026,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2019.0,28.0615,28.8785,29.9195,30.8985,30.4625,29.4605,29.261,29.2595,28.97,29.135,28.541,26.8725,25.8215,25.561,25.5415,25.7285,25.6745,25.9865,27.9335,29.6795,30.6995,30.87,31.4075,32.286,32.923,34.5865,38.0955,39.744,39.567,38.219,37.214,38.098,38.8615,38.009,36.947,36.7115,35.274,33.693,33.4365,33.705,34.5065,35.114,35.766,36.459,37.1715,37.7715,39.006,41.085,41.7445,41.3055,41.0055,40.938,40.921,41.14,41.5275,42.317,43.6295,45.066,45.729,44.9415,43.8765,41.908,38.6055,36.1705,34.5105,32.387,31.4545,31.425,30.936,30.7235,29.385,26.6115,24.562,24.223,23.4045,22.9055,24.3465,24.5555,23.249,21.87,20.9845,19.96,18.78,17.139,15.004,13.3575,12.1305,10.5685,9.179,7.932,6.757,5.551,4.2735,3.2915,2.494,1.8095,1.273,0.857,0.5625,0.357,0.574
12027,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2020.0,27.3175,28.0495,28.7575,29.717,30.4975,30.02,29.083,28.9215,29.002,28.9175,28.8595,28.1795,26.63,25.621,25.444,25.359,25.4925,25.47,26.0355,27.2715,29.131,29.983,30.3075,30.8825,31.7655,32.3955,34.2515,37.524,39.2635,38.795,37.8525,37.07,37.9235,38.5875,37.637,36.6975,36.264,34.837,33.374,33.1935,33.558,34.315,34.952,35.63,36.333,36.7905,37.565,38.8965,40.6295,41.4595,40.9235,40.6645,40.6395,40.7665,40.561,41.216,42.193,42.784,44.583,45.1745,44.3565,43.3035,41.1205,37.993,35.578,33.9125,31.86,30.9735,30.782,30.2915,29.8545,28.25,25.687,23.638,23.4905,22.4385,22.0185,23.3535,23.29,21.994,20.5965,19.657,18.6355,17.318,15.663,13.5905,11.9705,10.76,9.26,7.93,6.77,5.6585,4.541,3.416,2.575,1.9035,1.3405,0.9155,0.5975,0.382,0.585
12028,Estimates,Lithuania,,440,LTU,LT,440.0,Country/Area,924,2021.0,26.746,27.3,27.9365,28.5655,29.3405,30.0785,29.6685,28.766,28.6755,28.943,28.659,28.5055,27.9425,26.445,25.515,25.274,25.131,25.291,25.503,25.4555,26.776,28.471,29.4665,29.8285,30.411,31.3015,32.101,33.7365,37.0755,38.522,38.4335,37.701,36.8965,37.6485,38.2055,37.3765,36.2475,35.8355,34.516,33.124,33.0365,33.3555,34.1485,34.8085,35.4965,35.9635,36.576,37.427,38.4465,40.324,41.0605,40.567,40.3285,40.4335,40.1865,40.2105,41.043,41.37,42.2945,44.0045,44.527,43.725,42.434,40.405,37.2915,34.886,33.244,31.2645,30.2755,30.0555,29.369,28.6415,27.209,24.6495,22.8255,22.4335,21.4545,21.0255,22.055,21.945,20.6305,19.1785,18.211,17.025,15.649,13.9925,11.972,10.4095,9.2315,7.8325,6.5965,5.498,4.492,3.489,2.5565,1.8805,1.341,0.9125,0.6015,0.379,0.5595
12029,Estimates,Norway,20,578,NOR,NO,578.0,Country/Area,924,1950.0,61.1505,60.917,62.234,63.3425,65.334,62.897,61.355,57.573,54.0855,48.3545,44.927,43.2465,42.1905,40.5345,39.5695,39.3255,39.538,41.344,43.1785,43.9375,45.051,45.17,45.637,47.565,48.34,50.1835,52.5555,53.853,54.568,56.6895,54.662,50.7605,52.697,51.7755,49.783,50.736,50.6965,50.344,49.874,48.736,48.675,47.375,46.0795,45.1845,44.382,44.076,43.47,43.294,42.628,42.0045,41.511,40.2715,39.9565,38.238,37.564,35.761,34.2415,32.755,31.7145,30.308,28.7715,27.4795,27.427,26.129,24.9935,23.803,22.6505,21.4675,20.564,19.2635,19.684,18.7955,18.262,16.911,15.785,14.543,13.048,11.8035,11.024,9.22,8.6695,7.6655,6.7765,6.104,5.3505,4.5715,3.863,3.1145,2.3395,1.8655,1.5095,1.125,0.805,0.583,0.4345,0.334,0.2175,0.111,0.0655,0.0395,0.0455
12030,Estimates,Norway,20,578,NOR,NO,578.0,Country/Area,924,1951.0,60.1835,60.9125,62.4775,64.708,67.072,65.4705,60.9045,56.427,51.57,46.331,44.356,44.675,43.343,42.003,40.586,39.6105,39.2085,39.5475,41.324,42.9815,44.1075,44.7525,44.9845,45.772,47.0875,48.518,49.971,52.3535,53.636,54.1805,57.02,54.1365,50.719,52.404,51.4855,50.0865,50.237,50.465,50.228,49.6785,48.7585,48.3035,47.354,45.9395,44.9635,44.385,43.771,43.4245,42.9585,42.3715,41.9815,40.887,40.279,39.495,38.1445,37.302,35.477,33.918,32.671,31.2135,30.0405,28.32,27.282,26.8685,25.809,24.621,23.4255,22.1565,21.1885,19.7905,18.877,18.8335,18.422,17.331,16.097,15.118,13.677,12.1615,11.281,9.846,8.6035,7.854,6.8695,5.9865,5.309,4.5925,3.8475,3.2315,2.5565,1.885,1.4695,1.1725,0.858,0.5895,0.42,0.3,0.2285,0.1495,0.072,0.0385,0.048
12031,Estimates,Norway,20,578,NOR,NO,578.0,Country/Area,924,1952.0,60.2795,59.806,60.7915,62.3405,64.541,66.8865,65.277,60.7765,56.358,51.489,46.285,44.324,44.639,43.349,42.005,40.6155,39.6085,39.184,39.489,41.221,42.8795,43.957,44.613,44.8595,45.632,46.952,48.371,49.7745,52.1855,53.4415,54.004,56.817,54.0015,50.6125,52.278,51.3305,49.9625,50.12,50.328,50.134,49.5605,48.6395,48.195,47.2435,45.822,44.823,44.243,43.5895,43.25,42.7905,42.183,41.762,40.6505,40.0635,39.257,37.88,37.0065,35.174,33.644,32.394,30.891,29.715,28.0065,26.918,26.4875,25.4005,24.171,23.006,21.698,20.684,19.2725,18.2865,18.1395,17.7105,16.551,15.293,14.307,12.8715,11.374,10.4605,9.1915,7.8325,7.039,6.099,5.2425,4.619,3.923,3.2315,2.66,2.075,1.498,1.155,0.9055,0.636,0.425,0.2955,0.1955,0.1615,0.1095,0.042,0.0545
